hallmark,set_size,NES,pvalue,p.adjust,gene_set
ESTROGEN_RESPONSE_EARLY,196,2.14830984451386,0.000909090909090909,0.00154664686958674,SFN/KLK10/FHL2/KRT19/SLC2A1/NBL1/SLC16A1/CELSR1/MYOF/SEC14L2/TFF3/CLIC3/PTGES/SLC24A3/ENDOD1/ALDH3B1/RAB31/MYB/HR/SLC1A1/SULT2B1/SLC37A1/PRSS23/TFF1/AREG/BCL11B/MREG/ZNF185/DYNLT3/DEPTOR/CALB2/MLPH/RARA/SYT12/P2RY2/OPN3/FCMR/TMPRSS3/PMAIP1/GLA/KLF4/TGM2/MICB/TJP3/KRT15/ELOVL5/GJA1/LAD1/CANT1/IGFBP4/FOXC1/NXT1/RAPGEFL1/TPBG/CCND1/MSMB/TIPARP/AMFR/SH3BP5/INPP5F/TIAM1/ITPK1/DHCR7/FLNB/ARL3/TSKU/ISG20L2/BHLHE40/SCARB1/KRT8/FDFT1/UGCG/MUC1/THSD4/MYBL1/RASGRP1/PDLIM3/ABLIM1/CALCR/SVIL/BLVRB/PGR/EGR3/SCNN1A/FAM102A/OLFML3/ELF3/SLC26A2/B4GALT1/RBBP8/ABHD2/TTC39A
INFLAMMATORY_RESPONSE,199,2.74766152802633,0.000909918107370337,0.00154664686958674,HRH1/AHR/PCDH7/PLAUR/INHBA/TNFSF9/GNA15/CD82/LY6E/LCK/CCL24/IFNGR2/CD55/EMP3/CCL22/RTP4/BST2/TIMP1/MMP14/TNFSF15/NMI/AXL/PTGER2/GPR132/PSEN1/SELL/IL2RB/PTPRE/CCL20/CCL17/MET/PTAFR/TNFAIP6/CD48/NDP/HAS2/P2RY2/IRAK2/CXCL9/TNFRSF9/CCR7/DCBLD2/CCRL2/MARCO/EREG/HBEGF/ROS1/CD70/PDPN/ITGA5/RHOG/ICOSLG/HIF1A/CCL5/ADORA2B/TNFRSF1B/ITGB3/OLR1/IL18/KCNJ2/IFITM1/SRI/PDE4B/LIF/APLNR/CXCL10/MXD1/TNFSF10/IL1A/SERPINE1/CALCRL/GPR183/ATP2C1/CD14/MSR1/LTA/TPBG/LYN/TAPBP/ICAM1/LCP2/OSM/FFAR2/IRF1/AQP9/IL7R/NLRP3/CYBB/SGMS2/CX3CL1/EIF2AK2/C3AR1/CCL7/ICAM4/RGS1/RIPK2/ABI1/ADGRE1/CD69/GNAI3/CXCR6/LDLR/FPR1/C5AR1/RGS16/IL10RA/TACR1/RASGRP1/IL12B/NFKB1/ATP2A2/SLAMF1/CXCL8/EDN1/IL1B/CHST2/GP1BA/NOD2/SEMA4D/IRF7/KCNA3/EBI3/GCH1/SLC28A2/NPFFR2/ADM
E2F_TARGETS,195,2.67214408292004,0.000912408759124088,0.00154664686958674,UBE2T/CKS2/PTTG1/CDK1/KIF2C/MAD2L1/KIF4A/CCNB2/CENPE/RACGAP1/ASF1B/CDCA8/CDC20/LMNB1/MELK/CDKN3/DLGAP5/TOP2A/HMGA1/HMMR/MKI67/TACC3/PLK1/CENPM/MCM6/E2F8/BUB1B/AURKA/STMN1/CKS1B/ANP32E/UBE2S/KPNA2/PLK4/SPAG5/BIRC5/RAD51AP1/DIAPH3/GINS1/SPC24/TRIP13/DEPDC1/AURKB/TK1/RRM2/DCLRE1B/CIT/ORC6/KIF18B/HMGB2/GINS4/ESPL1/MCM2/RPA3/RAD21/SNRPB/CDKN2A/SPC25/HELLS/BRCA1/DCK/CCNE1/MCM4/MCM3/NCAPD2/BRCA2/TUBB/ATAD2/RNASEH2A/DCTPP1/PRIM2/CHEK2/PCNA/RAN/TCF19/CDCA3/GINS3/LYAR/DNMT1/RPA2/WEE1/SMC4/CDC25A/PPP1R8/PDS5B/UNG/SLBP/KIF22/HMGB3/XRCC6/PMS2/CHEK1/PAICS/MCM5/DEK/CDC25B/TFRC/DDX39A/NAA38/POLE4/TBRG4/SMC6/NAP1L1/BARD1/SUV39H1/PRPS1/CSE1L/TP53
EPITHELIAL_MESENCHYMAL_TRANSITION,198,3.24669376892138,0.000912408759124088,0.00154664686958674,ITGA2/LAMC2/LAMA3/DKK1/IGFBP3/SDC1/NT5E/EDIL3/PLAUR/ITGB5/INHBA/COMP/LRRC15/SPARC/ECM1/COL5A2/COL11A1/TPM4/DPYSL3/COL12A1/CAPG/SGCB/COL1A2/CDH11/MMP1/COL5A1/EMP3/COL3A1/COL8A2/TIMP1/COL7A1/THBS2/ADAM12/MATN3/FBN1/MMP14/ITGB1/PTHLH/VCAN/BGN/FN1/TGFBI/FOXC2/COL1A1/LUM/LGALS1/AREG/LOXL2/LOXL1/FUCA1/THY1/SERPINH1/CTHRC1/SGCD/FSTL1/CDH2/SFRP4/TNFRSF11B/PDLIM4/COL4A2/COL4A1/FAP/POSTN/MMP3/ACTA2/OXTR/COL16A1/LRP1/HTRA1/CD59/NTM/PRRX1/PMEPA1/MYL9/SERPINE2/BASP1/GREM1/VEGFC/ENO2/COL6A3/MMP2/MFAP5/NNMT/COL6A2/PMP22/WIPF1/FBLN2/TNC/GEM/CALD1/ITGA5/TGM2/FBN2/ITGB3/LOX/MXRA5/CDH6/PDGFRB/GJA1/FMOD/FAS/PCOLCE/IGFBP4/GADD45A/ECM2/MYLK/SERPINE1/GLIPR1/SDC4/EFEMP2/FGF2/CALU/TPM2/TAGLN/TGFB1/MATN2/LAMC1/BDNF/QSOX1/BMP1/MGP/ITGAV/FLNA/DCN/COLGALT1/P3H1/PLOD1
ESTROGEN_RESPONSE_LATE,197,2.18231312355275,0.000912408759124088,0.00154664686958674,SFN/KLK10/GJB3/KRT19/LAMC2/NBL1/MDK/SLC16A1/NMU/TRIM29/MYOF/BATF/TFF3/CDC20/CLIC3/PTGES/SLC24A3/TOP2A/AGR2/KIF20A/ALDH3B1/RAB31/MYB/PLK4/HR/SULT2B1/PRSS23/TFF1/AREG/STIL/PERP/DYNLT3/GINS2/EMP2/ISG20/ASS1/OPN3/GALE/NAB2/TMPRSS3/CD9/CXCL14/GLA/KLF4/MICB/TJP3/ELOVL5/CAV1/IGFBP4/FOXC1/NXT1/RAPGEFL1/RNASEH2A/SERPINA1/ST14/TPBG/CCND1/AMFR/ETFB/TIAM1/ITPK1/DHCR7/LSR/FLNB/CDC6/PKP3/ARL3/SORD/PLAC1/COX6C/CCNA1/SCARB1/PTPN6/ATP2B4/DUSP2/FDFT1/TSTA3/PDLIM3/CALCR/BLVRB/PGR/EGR3/SCNN1A/FAM102A/TPSAB1/SLC26A2/RBBP8/ABHD2/CPE
GLYCOLYSIS,198,2.34793884257878,0.000912408759124088,0.00154664686958674,PKM/IGFBP3/B3GNT3/SDC1/CDK1/BIK/AK4/PFKP/NT5E/SLC16A3/TFF3/BPNT1/HMMR/CAPN5/KIF20A/HK2/EFNA3/AURKA/STMN1/CHST6/COL5A1/GPR87/PYGB/CENPA/VCAN/DEPDC1/TGFBI/EGLN3/GNPDA1/IL13RA1/CXCR4/MET/PGK1/ENO1/ISG20/SOD1/HOMER1/TXN/ENO2/PGAM1/GALE/SDC3/PGM2/PSMC4/POLR3K/TPI1/G6PD/ADORA2B/RPE/EXT1/NSDHL/TGFA/GLRX/PDK3/PYGL/LHPP/GNE/TPBG/KDELR3/QSOX1/ALDOA/PAM/CHST1/DCN/B4GALT4/PLOD1/HS2ST1/SRD5A3/SAP30/PPIA/TPST1/LDHA/TALDO1/STC1/IDH1/SDHC/P4HA1/GLCE/DSC2/ARPP19/TSTA3/GOT2/MDH1/SLC25A13/AGRN/NANP/CHST2/ELF3/LCT/ECD/B4GALT1/GPC1/PPFIA4/CHST4/EXT2/FUT8/PKP2/PRPS1/CLN6/GYS1/CHPF2/IRS2
INTERFERON_GAMMA_RESPONSE,198,3.03995574833284,0.000912408759124088,0.00154664686958674,LGALS3BP/IFI27/OASL/PFKP/HLA-A/LY6E/TRIM14/ARL4A/OAS2/ZNFX1/BANK1/ISG15/RTP4/IDO1/EPSTI1/BST2/PSMB9/B2M/GBP4/NMI/PSMB8/HLA-DRB1/IFI35/PTGS2/DDX60/METTL7B/HLA-B/OAS3/IL2RB/APOL6/CFH/UBE2L6/ITGB7/TNFAIP6/PML/TAP1/BPGM/PNP/SSPN/ISG20/CD74/SLAMF7/IRF8/CXCL9/IFIT2/CASP3/USP18/ZBP1/HLA-DQA1/ST8SIA4/IFIT3/MX1/LAP3/MX2/HIF1A/CCL5/CD86/MYD88/PSME1/IFNAR2/IRF4/NUP93/GZMA/TRAFD1/ARID5B/STAT1/FAS/RSAD2/HLA-DMA/SRI/PDE4B/CXCL10/IFI30/TNFSF10/IRF2/PTPN1/CASP1/C1S/VAMP5/TRIM21/C1R/FCGR1A/IFI44/SELP/GPR18/FGL2/TAPBP/ICAM1/IL7/P2RY14/PSMB2/CSF2RB/LCP2/PELI1/SAMD9L/IRF1/IFI44L/ADAR/CASP8/PLA2G4A/PARP14/IFIT1/SECTM1/EIF2AK2/LATS2/CCL7/UPP1/IFIH1/MVP/NOD1/RIPK2/SP110/CD69/PTPN6/IFITM2/HLA-G/FPR1/XAF1/IL10RA/NFKB1/NLRC5/TDRD7/CD38/IRF9/SOCS1/TRIM26/PSME2/DHX58/XCL1/HELZ2/CFB/IFITM3/IRF7/HERC6/CMPK2/PSMB10/GCH1/TNFAIP2/TOR1B/VAMP8/PLSCR1
MITOTIC_SPINDLE,198,2.46798102202934,0.000912408759124088,0.00154664686958674,ANLN/CDK1/KIF2C/RHOF/ECT2/TPX2/KIF11/KIF4A/BUB1/CCNB2/CENPE/NDC80/RACGAP1/LMNB1/ARF6/DLGAP5/FSCN1/TOP2A/MYO1E/KIF15/NUSAP1/PLK1/CAPZB/TTK/AURKA/NEK2/KIF23/CENPF/BIRC5/PALLD/RALBP1/TUBA4A/KIF20B/CDC42EP2/ARHGEF2/GSN/CDC42/ESPL1/ARHGAP27/EZR/ARL8A/KIF3C/SPTAN1/ABR/PRC1/ACTN4/PIF1/BCR/NEDD9/ITSN1/SPTBN1/PDLIM5/MAPRE1/STK38L/BRCA2/VCL/FLNA/NCK1/CDC42BPA/TIAM1/CKAP5/DYNC1H1/WASL/NET1/FLNB/CDC27/SMC4/RASAL2/PXN/ROCK1/KIFAP3/ARAP3/MYH10/ARHGAP5/ABI1/MAP1S/KIF22/DOCK2/KIF5B/INCENP/FGD6/PREX1/CD2AP/PLEKHG2/CTTN/EPB41L2/DST/PPP4R2/RASA1/STAU1/DYNLL2/MID1/FBXO5/NIN/MYH9/MARCKS/LLGL1/KATNA1/MYO9B/SYNPO/ARHGAP4/BIN1/DLG1/CEP72/BCAR1
MTORC1_SIGNALING,195,2.22966056909063,0.000912408759124088,0.00154664686958674,SLC2A1/SKAP2/AK4/BUB1/DHFR/DAPP1/SYTL2/HK2/GAPDH/SLC6A6/PLK1/AURKA/PRDX1/CYB5B/LGMN/ACTR2/EGLN3/SERPINH1/ACSL3/RRM2/TUBA4A/CTSC/CXCR4/ACTR3/PGK1/ATP6V1D/ENO1/MCM2/PNP/PSMD14/IGFBP5/ELOVL6/SQLE/CD9/CCNF/GLA/PSMC4/GPI/TPI1/G6PD/PSMC2/RIT1/TXNRD1/ELOVL5/MCM4/TES/GLRX/IFI30/PSMA4/ITGB2/CORO1A/GSK3B/MAP2K3/CALR/ALDOA/FGL2/EBP/ARPC5L/PPP1R15A/TBK1/FADS2/DHCR7/PPIA/SCD/SLC2A3/LDHA/RPN1/PSMB5/STC1/CDC25A/IDH1/SORD/BHLHE40/P4HA1/UNG/NFKBIB/RDH11/LDLR/HSPA4/SLA/PDAP1/ATP2A2/STIP1/DHCR24/GSR/SLC1A5/TFRC/PSMD13/RRP9/DDX39A/CACYBP/SRD5A1/CFP/TOMM40/ACACA/CYP51A1/PNO1/HMGCR
TNFA_SIGNALING_VIA_NFKB,198,2.5727719342561,0.000912408759124088,0.00154664686958674,LAMB3/TSC22D1/PLAUR/INHBA/TNFSF9/PLAU/KYNU/PHLDA2/IFNGR2/RNF19B/B4GALT5/CSF2/PTGS2/AREG/EHD1/PTPRE/CCL20/FOSL1/TNFAIP6/LITAF/TAP1/PMEPA1/IFIT2/PANX1/TNFRSF9/CCRL2/HBEGF/TNC/KLF4/GEM/DUSP5/ICOSLG/CCL5/EGR2/NFKBIE/OLR1/MAFF/PDLIM5/IL18/KLF2/IER5/PDE4B/LIF/CXCL10/SLC16A6/GADD45A/MXD1/IL1A/BIRC3/SERPINE1/GPR183/SDC4/ETS2/CCND1/F2RL1/IL23A/BCL2A1/MAP2K3/CD83/TIPARP/PHLDA1/SERPINB8/ICAM1/TANK/PPP1R15A/NFE2L2/SERPINB2/IRF1/IL7R/SLC2A3/JAG1/PLK2/TGIF1/IFIH1/BHLHE40/CD80/CCL4/RIPK2/PFKFB3/CXCL3/CD69/GFPT2/BMP2/DUSP2/LDLR/PLEK/CEBPB/IL12B/NFKB1/CLCF1/TNIP1/MSC/EDN1/SLC2A6/IL1B/EGR3/NINJ1/TNIP2/B4GALT1/SNN/GCH1/TNF/TNFAIP2/RELB/TRIB1/MARCKS/ZFP36/IRS2/STAT5A/SAT1/SOCS3/DDX58/HES1/SPHK1/IER3/ATP2B1/BTG3/EFNA1/DRAM1/SMAD3/NFKB2/RHOB/FOSL2/IL6/TRIP10
